Vin,Vout,PSRR,Iload|max,Iload|min,Cload,Iquiescent,Transient Duration,LDO Type
2.9389628960580696,1.1389628960580698,64.6398788362281,61.872555998718475,1.624074561769746,0.864373149647393,15.227525095137953,0.5,External
2.7428600453765823,0.9428600453765823,30.411689885916047,48.645943347289744,8.491983767203795,0.002911051996104486,26.364247048639054,0.5,Internal
1.3912726728878613,0.9912726728878614,50.141326104394345,7.190930378934497,3.0990986410335566,2.059318761404752,14.19990968922539,2.0,External
1.3271819303598464,0.9271819303598463,33.993475643167194,28.140549728612523,6.331731119758382,0.0014180537144799796,64.67903667112945,0.5,Internal
1.1195154778955838,0.9195154778955839,69.31264066149119,81.79774807106381,2.2184550766934827,0.578593358631281,71.58097238609412,2.0,External
1.1366114704534336,0.9366114704534336,46.66389823472329,12.801409407849743,4.519545468159167,0.0026401247900925615,77.98252692858873,1.0,Internal
1.3623824988604567,0.9623824988604567,30.62626584911117,42.90281485677493,5.047787200327891,0.00455635212401633,93.39929792144147,2.0,Internal
1.3979622306417507,0.9979622306417506,33.919657248382904,7.035228000974213,3.927972976869379,0.004498095607205339,34.42141285965063,0.5,Internal
1.2070259980080766,1.0070259980080767,32.818484499495256,41.098864133931784,1.6709557931179373,0.009881982429404655,79.50202923669917,2.0,Internal
2.7596527212266415,0.9596527212266416,65.80351081062412,62.566197604196084,4.705203514053396,3.290277424959528,92.34637079894027,0.5,External
1.234835202241461,1.034835202241461,31.27116700572047,18.9942044772048,3.9266498982407234,0.007566455605042577,67.38017242196918,2.0,Internal
1.2416644775485848,1.0416644775485848,69.43424190778208,85.64681330527797,3.886918084659493,1.2563261067698834,33.046149048519155,2.0,External
1.5131988669057361,1.1131988669057362,50.5083825348819,15.249685564363922,1.125716742746937,3.2184110151925243,38.2920382968694,1.0,External
1.1747876687446626,0.9747876687446625,60.796821826033465,24.290816349803094,4.771414282231924,3.034440785793827,72.5306439735734,1.0,External
1.342436113869325,1.142436113869325,32.10988519660541,25.54405567173096,2.9659639349515023,0.004748589530833297,89.49522330269815,1.0,Internal
2.968827389977048,1.1688273899770478,68.13656883091508,30.852563691540354,3.5907604821654493,0.10254984727704752,41.73119707007521,2.0,External
2.7493967559428825,0.9493967559428825,58.34822006297558,26.100241994719372,1.4794614693347312,1.7543143398777772,94.86187335212672,1.0,External
1.2556371865230098,1.0556371865230099,38.076723421160814,7.920151119904171,3.2852387254091022,0.003221884565547411,72.66738455558095,2.0,Internal
1.14442607898602,0.9444260789860199,55.3356202855057,97.77842080410203,2.644148053272925,0.2619485912126871,41.05641232240147,0.5,External
1.30421163546643,1.10421163546643,59.789055205551264,98.63679314050707,1.9682210860460017,3.393464182288805,78.54576537958458,2.0,External
1.3184649045835577,1.1184649045835577,62.64611661187159,65.18532252228499,3.143098736299034,0.5424198732666007,85.17722460303142,2.0,External
2.9087438420372647,1.1087438420372646,41.81785886376484,35.49039628290271,1.1492904603507053,0.005608837524693529,30.384619767814417,2.0,Internal
2.982156979346881,1.1821569793468811,48.73459977473469,11.188442486569697,4.069597159452327,0.002021261691165302,93.22242564507064,1.0,Internal
1.3773824883145467,0.9773824883145467,49.64336686658871,28.248615107195644,3.347462573473681,0.009966283297821319,96.88774161599143,0.5,Internal
2.9647909029568016,1.1647909029568018,56.780595820974014,38.17490958820279,3.9038227154809575,4.4958402737676275,89.83777818386056,0.5,External
1.3552785346302538,1.1552785346302539,33.232574281892276,45.43493848371857,6.457861536936309,0.001082773464549667,19.132438857942887,2.0,Internal
1.3015184751538658,0.9015184751538656,60.97467578733172,70.73004378080586,3.607845038010402,1.198919616356743,74.09612992127823,0.5,External
2.7976199094477803,0.9976199094477803,44.418798485042586,18.862735633357516,5.882862074994094,0.005579326691548841,67.2699356367306,1.0,Internal
1.4769612542681632,1.0769612542681632,37.861954493335205,45.1420949829701,6.680247633975366,0.008153301731874837,55.23733837946729,2.0,Internal
1.359250269521571,1.159250269521571,39.983867597695046,30.74018896441324,7.916986128756781,0.0013924339457899039,99.50954597176069,1.0,Internal
2.955902836640208,1.155902836640208,36.11394038574364,13.59099640176557,3.4162737120114115,0.005367518868486841,43.541818038464434,1.0,Internal
2.9532639422178937,1.1532639422178934,61.4012234017873,14.23176690822301,3.460028906796679,4.9512638655108905,22.60756137128716,2.0,External
1.3632119215783864,1.1632119215783865,46.97339589849349,11.147959914891297,7.380198972191067,0.00597537979217117,36.68591292830186,1.0,Internal
1.1768620830783374,0.9768620830783374,51.631883608004806,5.492561963528743,3.5115776597945443,1.051942372209007,16.38468252999349,1.0,External
2.715230559311819,0.9152305593118191,36.75990313703072,21.901232868797482,1.845837458567821,0.006204521268965566,13.234804641706788,0.5,Internal
1.262793390412273,1.062793390412273,46.778670041387265,43.718207824025384,3.2522622446427762,0.0013495126098648088,37.29389632059005,2.0,Internal
1.1979953725388122,0.9979953725388122,35.43085831639484,48.43633236758464,5.115386454523557,0.008578207675107833,27.494203059538574,1.0,Internal
1.309853663230158,1.109853663230158,69.39073734228319,72.88653489709544,1.1642700670715032,2.0542224170794934,49.016866382266784,1.0,External
1.3752581582039984,0.9752581582039983,69.2529682935585,84.41811144865956,3.783896824374792,2.1038694276299226,25.596488806376122,0.5,External
1.3750728694493786,0.9750728694493787,51.87746580162583,22.372269725194197,4.7384559893588385,3.2275259098324174,56.502663168391,2.0,External
2.8835162238703056,1.0835162238703058,50.954322553832974,58.77353499693725,1.6345857905699641,0.6888067742476467,40.76917000447614,0.5,External
1.312218640695691,0.912218640695691,69.59021057243017,21.65637563948716,1.068644407327001,3.840485672719164,82.62216793457016,0.5,External
2.8301554947713923,1.030155494771392,30.961178483940675,47.71155792161237,8.980123485682428,0.003348042610075426,11.377408626134628,2.0,Internal
1.2503119651745778,1.0503119651745778,43.67927538796282,32.71330239754612,9.495024441046814,0.009498264374126507,88.04790401995034,2.0,Internal
1.4726422533627637,1.0726422533627638,41.46734083343867,10.782515895525957,8.300837590624027,0.008385755281695599,66.33457030914155,0.5,Internal
2.895445431557336,1.0954454315573363,53.91582269578593,11.589323583140718,1.4031120055097066,0.1892869456925937,18.499866468033556,2.0,External
1.1213565945380688,0.9213565945380687,66.89750621938909,7.210833894903457,4.257873930355743,1.48108839638966,20.634834485949064,0.5,External
1.2886828540339652,1.0886828540339653,30.783726533512926,23.807571427201044,9.708224963682227,0.005931746949232787,48.11238480773067,2.0,Internal
1.519494326589892,1.119494326589892,55.000328984322095,60.15168117267144,4.468466428838888,2.853146791504491,31.473717381130616,2.0,External
2.9219726281342124,1.1219726281342124,52.062477376718654,90.74252613455883,3.0210094897914286,4.1496415839279335,38.804464092755055,2.0,External
1.216760503620249,1.016760503620249,68.10763952838528,13.672234294682688,2.2772545503616595,4.755303638548944,95.55464322438004,2.0,External
1.2895511636509398,1.0895511636509398,31.834082945169623,32.109841665550356,5.983327471112207,0.0029145510552180606,95.15750885935212,0.5,Internal
1.3273618309146071,0.9273618309146071,69.4849641706882,99.61346799288127,1.2234846187094002,3.711474228275944,59.132419314849,2.0,External
1.3905955831922403,1.1905955831922403,45.23021263434944,32.81981284923175,1.9101040851051123,0.001756961255034977,73.08722183132079,1.0,Internal
1.546558017787107,1.1465580177871069,52.93209643384051,53.76598602577732,1.9329122896981112,2.9483965444112337,87.68246697901034,1.0,External
2.7710055581046236,0.9710055581046236,49.720021276457416,38.902018336652375,4.386336269778242,0.001751506450288019,79.94322243346932,1.0,Internal
1.4272666027740928,1.0272666027740929,56.60505058038197,46.27292522638578,2.014728695492555,2.085490225228944,61.432572268450954,0.5,External
1.294763090634819,1.0947630906348191,63.62078854193818,27.563114772784644,2.6008915714880994,2.440802965313116,17.46021895240188,0.5,External
1.430900749481967,1.0309007494819669,30.243089493796326,48.64454720184376,1.388439207555185,0.009020288023282641,57.49309981776699,2.0,Internal
2.7221389694206195,0.9221389694206197,43.908222462132954,8.394554619039617,2.4959388871832764,0.0029512819592784215,36.50445521554869,0.5,Internal
2.9090775167591447,1.1090775167591445,68.02316020981978,9.317406132438498,2.1238527583689213,4.757016271975138,90.12374055018248,0.5,External
1.3509039711686697,0.9509039711686696,37.76536767979744,15.322763556722736,3.3934413246781507,0.004243105856847415,33.395487656883645,2.0,Internal
1.1096947853328951,0.9096947853328952,36.19055232572656,41.62077588681269,7.162580552984913,0.0024635524541040217,91.98344660444582,0.5,Internal
1.3849399739875772,1.1849399739875772,42.2683039187158,23.82093663307785,9.39455635018612,0.008794575005503676,14.069680309557047,2.0,Internal
1.2129390100634148,1.0129390100634148,39.607401637327094,49.337872279947696,4.390650729441466,0.007746204699784649,45.36905040809732,2.0,Internal
1.2707244407497242,1.0707244407497243,59.3738631958994,44.40785272207819,2.093628287722825,0.3762399335895429,87.82501386295479,0.5,External
1.5999153019858392,1.199915301985839,68.26331504515286,60.58920557091984,3.9044833762873923,3.8096978900080343,44.006549434820776,0.5,External
1.1615135985519576,0.9615135985519575,49.08102054517445,32.2778585502896,3.0577852495311646,0.0070453061596527115,65.63154164121062,2.0,Internal
1.3066554226090905,0.9066554226090905,40.40615401807587,39.754327628103766,5.68147151000794,0.008669633502866862,59.6716154897037,0.5,Internal
1.3629960807975035,1.1629960807975035,41.79911794275272,26.60206851583138,4.784822007985676,0.008062014375498788,67.54252212768182,2.0,Internal
1.570945317602988,1.1709453176029878,57.01175117613194,61.042180251190146,2.5689761803989293,2.243627117916273,91.37428250443736,0.5,External
2.835273134224831,1.0352731342248314,37.9308556464254,32.993901510254304,8.761273378720706,0.00954568561291878,23.236613283613416,0.5,Internal
1.330675322394619,1.130675322394619,49.60065150570954,27.16781422967913,3.958764492587574,0.006700607688850533,31.613105690037376,2.0,Internal
2.738663916573195,0.9386639165731948,61.69532211898307,43.02854644647673,3.790670294787727,0.9823296345115629,72.6851319604371,0.5,External
2.962295281456325,1.1622952814563252,63.35115477042054,21.370387764154835,1.769156075234683,0.30025621970574645,25.204155676494807,1.0,External
1.3095414044455496,0.9095414044455495,52.412717422012015,48.77398296310895,1.82533487362317,1.88492231913557,55.30755437693712,0.5,External
1.1117936419523298,0.9117936419523297,59.62290788112586,70.33954812412789,3.046628054189045,0.8691906453093493,43.955736871786534,0.5,External
1.360490332110676,1.160490332110676,41.94556164510861,49.38156481400668,5.829315813885993,0.0093163758319669,31.25048798056639,2.0,Internal
1.2387604148399443,1.0387604148399443,31.24682725022483,11.6482591357802,2.1980523572873043,0.0071844895486299805,85.99966053702659,2.0,Internal
1.3091416458200782,0.9091416458200783,58.948247336469095,55.5986403132272,1.9698820145389186,1.419291831651967,43.95557467941604,1.0,External
2.7966237496749535,0.9966237496749535,51.78408657424112,55.85687858147473,1.9328656461992049,1.7803416349634753,52.65729472875005,1.0,External
1.494646852087473,1.0946468520874728,51.738405761748474,56.02512147276204,3.3473644720835165,3.7526534235032174,48.84935916067114,2.0,External
1.3851327717396174,0.9851327717396173,47.992947942900244,32.33998500321078,3.199178399181891,0.0054842292806404624,39.73136331528226,0.5,Internal
1.1022603089402225,0.9022603089402225,53.05718278368664,28.365984196528274,1.6427254930382227,1.0141784178513984,35.65856518244624,2.0,External
1.3015900019192816,0.9015900019192816,35.1580565408988,12.689941432552962,7.017788979319879,0.009364383902148273,60.10866037125368,1.0,Internal
1.3515747676107874,1.1515747676107875,53.74087497115047,35.74952745840315,2.701745754465667,2.58729085555383,31.816875917357223,2.0,External
1.4831860127324896,1.0831860127324897,61.624764428452245,19.664457951049222,2.92456040741927,2.709688219502771,14.664118314018422,1.0,External
2.7403244030816922,0.9403244030816923,40.97843959777954,14.077870804860613,7.1611439309185,0.0017908130011839115,22.494229609781833,0.5,Internal
2.7350088192425046,0.9350088192425045,59.43152377100317,44.12488684399051,2.395473066171981,4.654692806814347,84.75574670089563,1.0,External
2.9798814201299866,1.1798814201299863,48.76680913642076,13.155487977454706,1.5984664063009975,0.007670085843610532,61.70258018619207,0.5,Internal
1.3483822661532474,1.1483822661532475,34.03254640095489,12.364517428956702,2.4783921813789362,0.00833117248208244,69.867749862658,1.0,Internal
